200,
200,
3498,974,-14685,-16196,-15522,10134,-9308,11849,11112,13444,10596,16037,4359,-14212,2308,-6925,-7069,-3945,15352,-418,-13980,1136,-11454,-3894,10321,9714,9981,9775,12942,-4204,11805,15834,4484,-9916,15936,-12767,9482,9519,9101,-13731,-2696,-8537,-1379,-11679,-12743,-6934,8787,14611,-8880,-859,3258,1467,2364,15198,-6677,1392,-11491,-6738,-570,13619,-2889,-6116,-7622,-14952,-9744,1064,-13102,-11425,-7054,14302,-12407,9325,-12146,-3293,-7922,15367,-11585,14787,3801,3220,4746,3118,-1783,3716,-13949,12493,-13834,-1318,-8271,-9242,9338,7345,-3234,883,13636,-12079,7210,-6836,-11034,15344,-9274,4462,4101,6998,7356,16055,-15378,2117,-15808,-11504,5478,9268,6071,-10012,-11820,9458,1853,-1349,-8433,13600,12408,-4268,-7545,-12614,-400,-14093,11564,2635,12478,-2959,8530,1043,-4337,6534,1620,-10867,-287,13812,979,-9665,-13873,-2315,-16072,7753,3134,10356,13388,-13811,-4248,-6764,6185,-3095,3602,12352,-976,1416,7379,15503,6391,-16124,-8449,11552,-5493,13887,8908,-11615,2152,-9384,-6647,11859,5333,-1189,-6685,-4373,1039,15159,1039,-6529,-4628,7126,-2607,11811,-12643,-5604,-12894,15454,4709,-2888,16031,3530,3543,-6202,-8337,15649,10823,6027,3784,-5555,-7963,12727
13267,11028,10120,16244,-14098,-2754,3507,-16162,11434,8634,-1366,6853,-11089,3053,-4462,-3042,-16011,13209,-3260,-10913,11830,-13483,11368,-12785,8523,4729,13681,-2498,11662,-15525,-13625,13754,11394,-13292,-2577,-7293,301,4255,13471,-2238,909,2175,5241,5015,2641,3806,-12133,-5517,5579,2708,-4164,7763,8016,14538,15009,-7440,-7670,-12222,-1601,15004,-15940,3993,-2407,8013,-3797,6097,-6173,15448,5412,12845,-940,16356,2807,-14989,-14661,-5817,12566,-9106,6531,-14162,-438,-5358,14671,-6599,3394,15277,-10090,-14800,-11303,-15580,-11703,-125,15500,2424,-6622,8047,2986,12381,4566,-3290,548,-8346,-582,12861,2876,-8670,-2650,-15020,-6303,-8813,-9556,-15274,-6375,5084,12403,-16088,3471,3031,4520,8478,5270,-10370,-11003,-664,9807,-12593,-10767,10004,-5841,-11103,-6094,-2138,-915,11744,15880,-9421,14709,2915,-103,5004,16125,12277,-4949,-13858,-2311,9995,7908,-7339,-15323,-14120,11406,-5317,15789,3288,6209,8767,8373,5332,-15388,-1859,8739,-1644,-8553,-2672,2670,5112,-12669,-7246,30,2880,-7515,14827,15115,7638,12580,8642,-15290,8321,-4431,6580,-12852,-4820,15129,-11473,340,7399,-8126,-12745,-15594,12805,14776,15381,-10200,-178,11907,-3013,-14293,-11913,11465,2941
-313,4415,3806,2726,-15,6128,-6139,-4132,-15952,-1224,6111,6963,-1814,16148,3021,8268,-15355,892,13807,-11445,8840,-12992,-1361,-15352,12964,-3838,-1571,1140,7393,14401,-1530,4565,3419,15141,-10207,-14996,-2835,-11638,-15337,15573,7662,-11060,2784,-6199,4754,-2185,-2673,-15012,659,-3499,7478,9771,-16094,6079,-7640,392,-1245,2169,2069,-1125,-12758,-5065,-1259,-4220,2820,3370,2560,-12947,10079,-13782,-7202,-2145,-15350,-14499,-4871,11881,-7382,10384,-3234,4915,-9296,-7554,1137,768,-13844,6482,6088,12873,7741,13115,-15483,-13466,4671,-9983,-15617,-6493,6994,3621,6967,7993,14858,11711,7864,2851,5595,15433,-13093,1430,9524,16377,-6889,12478,-10324,7601,-15212,-15776,1927,3398,14841,-11835,-10809,-7192,-7917,-3291,-1878,-15422,-9453,684,-11716,-13092,-2487,5252,11237,15432,5316,12269,-9691,4508,-10325,2455,-9702,9022,13412,-65,5275,-16370,-15265,-625,13325,12989,-7356,-3741,-3807,3255,2926,9945,14064,12831,-3733,-1804,10508,6625,-7398,13574,-8150,14140,6693,-13623,7054,-7561,-12828,10856,-1022,-14628,2424,-886,12238,-7978,-3210,9042,9424,7599,10845,2140,5016,-10886,4368,6090,14213,-12107,4997,-15191,3240,16233,-13688,-4853,-14925,14218,-16275,2316
-6423,-16071,-9785,-5374,9304,715,12095,-14707,8545,12275,-6412,-2847,-8813,-10308,15417,3403,558,-9612,-4462,982,-12303,13205,-2127,-13690,6438,-7179,-16037,12759,-1782,-4981,-9466,16279,15702,16144,8416,10670,-15490,-498,5784,-15338,-5347,1270,5188,-9815,10598,-14764,8806,-15429,-2046,14652,-9462,-5320,9833,9468,1725,15518,32,-575,-2147,13357,-14834,4150,2484,-12959,-6321,-4226,2191,-11837,14987,-10327,5166,15569,10865,-12653,-10559,4730,-4214,-13457,14489,13083,-1543,5791,-8282,1064,12966,7426,-13249,6612,2533,-792,-13476,-14458,4576,-12548,-11316,-9878,4795,-3216,15061,-10564,5502,-56,-5228,4188,-7972,743,-8755,2114,5733,6876,10438,12912,14186,888,2895,12046,2583,15002,-13836,557,14502,-340,12215,563,-11803,-2019,479,7462,8008,11932,-8904,-9151,2995,1333,12467,7093,-3750,15527,-13727,-4288,-16282,11291,-2420,10711,9531,13756,8299,5706,7705,-3574,-5165,-6471,-9555,-859,602,-9572,8776,7353,-2426,9247,13377,-6799,-16065,-6511,-629,7143,15051,15740,16,-2373,-16188,-2581,-8231,4962,-9203,12439,-13165,12083,254,2216,5442,-6142,-12758,-4349,-1573,329,-9177,-15616,-844,-4608,11146,-6017,-13979,-3102,-9725,-1611,10077,-15711,-11854,-5778
12427,-3943,6755,-14571,4279,8791,16231,112,10390,-823,-10808,1260,-4939,12589,-10647,-1992,-1658,15411,-428,5640,-13177,7806,-8247,-13242,-14573,10143,1099,6809,12912,9978,-12336,11816,12373,-3237,-14531,-12365,-15537,-4330,-12652,15964,-2820,10795,-11645,-7778,12362,11605,1461,8548,-3065,-14285,-6972,-4498,-10354,4360,3261,-15428,-9408,12113,-16118,15454,13737,-9840,-13940,-3748,5856,8811,-1596,-2951,-1302,1551,10031,-3805,-3539,16369,-15672,14151,4028,-16044,-9249,3176,-9806,11145,8901,9184,8641,-8626,9358,10166,3971,9707,14262,-3791,12061,-6953,-9656,-5160,7587,9912,-11010,-16124,15688,10379,5887,3111,14152,14227,1025,-11383,-15402,-2644,-7049,10817,2877,7876,11227,-2287,-15132,9009,9772,-9457,3945,10531,-1308,-2865,9568,15851,-12229,14517,-5630,7482,10751,-6315,-7867,-14473,6111,10203,-6781,-6212,-10553,7655,-4530,12744,6495,-3883,5892,-7577,8680,-1715,5887,10393,6039,11013,15876,-15964,14357,-11236,-6855,-13337,-5794,486,4314,-15425,4723,6918,2484,-11277,-9994,-11733,-6169,-13375,-5583,9750,-16050,-11156,-2720,12697,1611,9078,-10149,7164,-779,10791,10497,-6493,15214,-3387,11901,-634,-11686,-23,653,-9791,-12434,12396,-5177,11088,-8848,-15206,7706,8912
743,-1349,242,-6152,15869,5542,5056,4210,10452,-4986,7639,76,-9107,-10226,16191,15337,8549,-5304,11420,2202,13403,13993,-2935,15690,9848,-4121,-1614,4241,-4121,-4657,9897,-4539,-15879,15925,-10100,9306,2531,5263,7147,14470,-7669,299,4257,2981,-8162,7133,15138,5985,11683,-3492,-7440,-6953,-15132,12426,9906,-11026,-14722,-16045,956,-4058,-15660,15300,9143,12295,2955,-16269,2313,9519,2438,-1109,-7201,3006,-13121,-11599,9762,-15554,-6916,8358,-13827,16305,-1382,-6810,1047,-6771,-231,924,-8393,3256,-4521,-10256,3955,6958,-11165,-3926,8875,-2949,3436,10398,-5607,230,-14166,2018,-8198,-9246,-14976,13491,-15955,7272,-14691,15621,-580,13233,6225,-13475,14453,-2600,900,3888,-10476,9543,14078,-13284,15683,-5346,-9126,-8987,5739,6850,-1093,-1494,13736,730,6219,-9459,8450,2225,-9177,-2748,4779,-4337,912,15665,9453,15173,3216,216,12877,-16243,12896,5631,3409,13898,-893,-5965,13188,-2773,14362,6461,-16008,1832,5969,5063,-14597,-3064,12021,-15108,-13439,-11842,-6620,9043,7366,-12486,-14514,-16342,-1172,-13355,-12058,-3999,-5907,7715,-7889,-12841,-15167,14302,-16183,12801,11173,9054,-7842,9665,-2803,5515,15611,-8344,2515,-10188,-627,1280,11526,-14880
-3174,-12977,-1568,15270,-6423,16251,7217,11454,-12823,-12939,1213,-5417,2384,14312,7955,-7536,-16226,9785,13721,7897,-1521,-5205,6320,7441,12678,-11523,7956,-10290,-7642,1844,-12464,-12619,9804,12896,8407,20,-4858,-4573,764,-11939,5680,4878,-13738,-14350,15266,-4444,11612,-6631,-12167,12172,-8814,-2532,3704,11967,-14364,-15093,9539,-15331,8450,-1040,3682,9987,2327,6814,15022,-14646,-11083,11158,-14789,-14333,13236,-10664,4042,-975,-9083,5816,-9645,-12433,-5956,-5107,13918,12163,14676,12090,-8390,11998,-14142,-1165,7571,-2707,12883,-15670,10287,-5693,16286,-1194,-14324,1898,13419,11856,757,-1404,-14045,2259,-13184,-16327,-13668,7738,14200,-762,-3870,852,-7723,-13876,-8616,-11526,1802,-2203,1174,-6276,16262,-11914,771,7440,-7874,11191,-6950,-2522,10916,-3734,-16020,1623,7981,11101,-13320,-12301,-9785,1774,-16214,8302,-4404,-5256,2989,-13037,3988,8603,16104,-11295,-11678,-7538,-12751,-6902,-10892,10014,6173,-1179,-1248,-8149,-2441,-8588,-11909,-8095,-16236,3061,-8505,7565,2079,-1479,7884,13614,15015,1936,-9146,14224,-16060,7627,-4006,5514,-1147,-15069,-6469,-11310,-5292,12124,8793,-6231,-1351,1029,12858,-9090,6698,13630,-5795,-12448,764,-13932,4087,3129,-4285,-1290
5014,10738,-13909,-10992,2127,-14408,-4397,10551,15982,-1039,-6843,-9546,15604,12862,-3483,3350,-3657,-1433,-13781,16095,7269,-464,-9455,835,8911,14706,13906,7363,14967,6407,3636,14597,-13807,-3486,-1882,9065,4510,3151,-9641,-1822,4910,-2227,9193,4984,932,-3164,-2145,-8708,-15802,-7052,-4599,-690,-12956,10646,4123,11882,3850,-15057,-11180,-14184,12732,-1217,-15013,-12479,2648,-6162,6334,10175,-10242,-12317,3069,-2365,-6081,-4318,-7493,11337,12531,8475,-10881,-4901,-1671,15305,-1680,4945,-2920,-4569,1059,-286,-5946,5988,1084,-2673,-14907,-5929,-2104,-6025,7399,-520,4180,-12694,-9452,-10818,4931,-11121,-14123,-5967,3131,-14691,-11103,-10804,7971,9186,8151,7022,-15498,15549,-8571,-9228,-15804,15612,9601,5584,-11132,3491,11828,-13668,13069,3407,373,7148,8417,-2431,-11989,10962,7227,10495,-1934,-9758,-13828,7361,5991,-6889,7624,-2042,4405,6753,9840,-13129,-11692,-3226,-2737,-6455,-4811,8038,12698,-14360,-12860,-14869,-16209,-2255,10127,-8709,-467,3573,10521,-4579,4179,-120,13963,10053,1281,-14145,-9088,-15571,9429,-8104,-1883,-9283,13046,2260,1335,-11627,-2169,5636,-13656,-14089,11793,-12098,-6238,4900,2972,-2439,-360,8762,-5906,10309,8650,-14550,-7103,12356
9120,8092,1887,11779,5876,13712,-6191,12543,5679,-16063,-190,11963,-4980,9449,15105,13649,-12809,3366,10397,14552,-10205,-9148,-12762,5998,4965,-16373,-10807,-14854,5777,-3112,10877,-2977,-13209,-11739,-5919,1288,13891,-12119,-10278,4829,-8609,7046,-5784,-291,10802,2743,16126,-8692,-7501,7286,-1200,12873,10962,8250,13735,10401,-12009,12610,10148,-493,-5973,-527,7593,2449,-9298,-15927,-12740,2033,15228,4745,-15264,14695,2605,-278,5192,-6479,-4957,13224,14119,14185,5857,-11299,8582,10545,-14587,-5247,15555,-4424,-12523,-15327,5210,-1838,-1416,15302,3061,-6460,3709,8529,7570,-15514,12977,-13370,10693,14104,-10642,-14567,1931,-150,-5037,8784,12107,-14819,1317,6386,12124,9880,4439,15025,10879,-8940,14833,-15320,-7675,67,-2821,-2568,11207,-2461,-13843,12654,9842,-6129,-1805,3527,-4092,-1541,13641,11791,-13716,-9934,-14237,14628,11905,2146,11045,-2521,-15227,-3220,2078,11744,7196,-9456,-3373,-8623,-1132,-796,-15914,11026,6337,-1935,5427,11379,-2499,4253,8781,12807,-14458,5552,-11649,-8017,-9932,14966,-2706,-11385,15509,-12847,7980,-13112,-13606,-3155,-9574,12064,-10074,-13666,-15328,-8233,-127,-11894,-977,13806,3310,10440,13005,9519,861,4597,-14316,-4847,-12654,8716
673,6101,-6707,-5621,14731,-15489,1727,13054,5364,2797,10725,-4973,-4602,5037,4098,-11000,-6778,12911,-3196,-11178,-10787,-689,5931,-5174,-401,-2483,2974,12272,12090,469,15420,-9507,16119,6817,2669,-13223,-13688,9423,-8945,-1318,-9124,3006,12650,9672,12606,-14755,-3320,1588,6583,2232,-8131,12124,3122,3760,8464,-3243,10174,-3995,-3053,-10470,-15016,-7992,-11735,-9155,-392,-13028,-10745,-9822,874,3202,3449,-13692,6473,-1464,-5725,-13770,6530,-255,5621,-13151,15808,-1150,-1010,-12551,8695,12238,-13083,8118,-10316,15754,-3220,9551,-16349,10299,7698,8753,13976,-2673,-10047,-13379,13509,-10002,-10751,-14460,-1006,-13508,6239,-12568,-10931,-1176,14902,-2402,-4499,-1399,10593,4029,978,4713,4370,7449,5479,1008,-8994,-4172,-72,-9094,3609,-5747,4200,1814,7863,-12147,10314,-11491,-3077,-10337,-10434,4668,2152,13428,3460,16268,-371,11182,4702,14858,15296,4530,14727,3263,-14517,-11474,-8933,-5919,2082,-6670,-8525,4122,4178,-4788,-2877,8766,-7469,2410,-6893,4084,7682,-5213,-6782,14578,-1884,5761,-10156,14076,8896,-14136,14597,-4210,-14293,-9302,-6581,13721,13918,9945,-7289,4539,-3966,15149,-6868,2476,-8844,-10395,7678,-12704,-3876,-6325,15821,-13963,6092,9401
-5639,6549,-3127,3964,-10676,327,8271,141,5763,-5512,-10216,-55,9321,-11104,-15943,-12432,7094,9045,5150,7924,-5193,10686,-11263,2495,8038,-8285,3859,-2002,-3416,-7923,-7776,4925,-12958,-10044,1694,12846,-13081,15665,-10206,4870,-12459,12017,10587,-5831,4134,679,627,6101,2128,10002,888,3387,6004,11542,-544,-14536,-4700,-4511,-7615,-640,16284,-8821,8410,4260,-10639,-77,14677,-10572,-15839,534,-16009,-6930,6345,-3320,-7445,-2823,-12247,8507,5794,15627,498,-2375,11942,-10227,13137,-507,-7958,-7415,-12338,15803,5069,-5665,5556,7246,5711,4740,-509,14286,3951,11766,-7402,1675,-5344,-10036,245,8070,710,-763,5221,-15183,-271,-7018,-2086,-6440,-14198,12782,-11909,13679,-4124,-14416,-7038,3202,-1966,9611,11363,539,-726,15582,-3301,14503,-16148,16150,7195,250,-1086,-11094,15610,9293,-1552,-9560,8098,5694,3371,-7457,-4973,2561,8756,-10062,-10492,1561,11862,-1550,-9563,-7274,-5868,5277,5905,-15997,-13356,12490,-1300,-2832,1313,1197,-8282,-9498,4700,12355,-14790,-9310,15145,-15854,4758,3814,-2048,10972,14066,14866,15882,-4050,11604,14604,2246,-9897,14595,-9540,-13989,-16362,-11375,-13649,9370,14726,-231,7309,-7480,5265,10912,-15543,-7651,-15427
1081,69,8342,11296,-15280,-10076,-12933,3106,1413,11107,13738,23,-7176,-737,-7206,-14340,-14434,11140,14910,4774,15214,4613,-10338,2906,7676,-10706,14803,8454,-6377,973,-13537,-10300,-2500,16381,-9432,252,662,15200,4991,15188,-12193,-11662,952,8351,9353,786,-7329,-5011,-9040,-6106,1825,-12218,7171,-2405,13844,12240,-5509,10671,6646,9836,-3144,7959,7625,-9457,3005,3403,-2071,13833,-4322,-1002,937,4701,-7880,-6542,4849,-10023,-5726,-7875,15925,-4387,-10392,14832,-1040,6771,13578,-5705,-8799,-13950,15680,7212,-3005,9486,4856,7165,-6035,-14035,-3155,10792,6578,-12479,8604,-2994,-3850,-2671,-8543,5576,-8129,7856,5005,1488,-1155,12768,-10395,1323,-16366,8148,-5484,3571,13833,-14370,1829,-3249,10289,-4141,-15024,-5052,13657,-12010,-12366,3526,3075,-6597,-4975,7683,16176,14391,6409,-8538,-14362,-14973,3004,-12273,-2400,-11892,3123,14663,-9211,7108,9158,326,5754,-5591,5048,-9106,1476,-9996,16204,-2455,-15075,-10645,-7861,-10324,13151,-3868,2036,-6914,-11340,-16032,-11885,-12329,2472,-13829,-16350,-13318,-6931,-5983,-4024,-5736,-13042,-16215,-3554,-8450,14744,7765,7864,13748,11236,-3384,3381,-4708,2799,15486,14105,11940,-9150,-12493,1863,2198,2043,-8453
-1841,14658,-7413,16218,-1576,9703,-13041,-8654,-3650,16326,12227,9196,-13280,12745,-12043,-2839,-9203,8670,-15764,-232,-10308,-15719,11202,14578,484,-2383,-9660,2082,12351,-11249,-3195,6134,-4387,-12942,14446,7502,12770,-13863,16245,-2628,-1851,-14580,-11995,11915,6982,943,14208,6335,7633,-189,-7255,-15876,-1967,-7142,-11771,3236,-11207,14934,12793,8292,-10827,14914,13308,-8703,3026,-4909,1745,-3202,9421,-4105,11898,-14864,-12003,-16347,13789,5864,-16279,-4371,-709,4651,9696,-11074,-4881,9886,12785,5168,-12186,11370,-11983,-14531,-3899,-9182,5084,4562,-13519,-10603,-16077,-15888,14246,-7983,9745,7765,10655,-14723,10774,333,-12756,4334,-2266,-15706,5746,-5797,7319,-4297,-1317,6935,-9013,-3928,1609,6671,11012,-8570,6531,12558,-10883,-3770,6042,15838,-1600,-2656,-10888,11227,-2519,-12188,6806,-10535,2943,5941,-6782,8729,-5616,10801,-6624,2438,8204,-13926,-3309,15699,2891,-6529,-1620,-7828,-3144,-1621,12306,-14307,10635,14389,-1526,8046,-10308,-9110,2316,12912,14047,11108,9288,13215,-9153,4099,-2017,1171,7406,-13697,11932,-2121,-7743,3165,-3997,-15036,15335,5525,-7644,9559,-14367,-8207,12720,4213,-9024,9754,15080,15837,-7096,6413,-6512,-2329,8323,-14692,2904,9387
14652,-11560,-8945,-10062,2366,15856,6366,1636,-3572,-6532,-14668,-15228,434,3423,-16103,-16229,-7273,11026,-1647,5557,5634,-14135,-3944,-2283,-7567,10886,2021,5885,7367,10606,-8334,7436,-11249,2803,-13337,-1199,-15915,-6521,8073,-10840,-4425,-3929,-15818,10352,-13561,-1565,4137,14455,2470,-16144,12933,9722,12050,10645,-9882,7063,8731,3782,-7446,13924,10784,-5258,-5098,-825,13627,108,220,11867,6587,7414,9730,-15153,-4287,-10471,8321,14875,8394,-4522,15495,12398,-12900,14755,-3232,-7652,-6018,1477,14646,-14223,-7416,-4746,-10464,-3557,2844,12987,4473,2900,7224,7647,-9507,-9049,10826,14587,-10056,4567,4687,-3466,3790,-10795,-9316,15405,6532,1401,3087,7676,-9382,-9408,6681,9001,7854,9573,-12318,-13726,12666,15279,13514,9383,-14125,-10398,-15094,-10,15057,-7127,6989,15032,-2571,8868,10567,16324,12900,6387,-5471,-4382,9174,-1565,1257,-10931,-3460,7940,554,1373,6483,-9480,7788,13710,-10203,-12196,-15571,9301,3779,-3425,-4906,-14835,-6280,-14238,-3550,-1150,-7856,7069,12493,-9562,12430,4334,-5599,6132,2759,-10990,-2847,16196,-12615,11949,8787,-14878,14405,12708,-1921,15529,15249,-2319,2675,-5013,-9896,-4311,-9145,10078,-2744,10497,-512,6179,4062,52
5838,6866,5696,-16290,8256,-15458,13558,-10793,3676,680,12065,-3176,-5966,-14425,-700,-3210,13768,13025,9253,-6743,14179,11532,-11370,-2255,-1988,-3633,6236,15624,13001,7481,-8525,13996,15201,13579,13138,11106,-2631,11086,-7861,-9321,-5059,1782,-5152,14473,109,-16311,-10578,11534,-11162,14896,-2016,16352,0,-3085,-15248,-10152,-9516,1434,10208,-15409,13698,-9024,5804,-7266,5287,-14044,-13755,-5577,14478,-8606,13527,-8553,1811,-12285,-11526,-8684,-12593,-5066,-15668,-10366,-2876,-7783,-12569,-5868,6551,-2523,-4252,2738,7679,6143,-9001,-75,4577,5601,-9323,-11705,9005,12191,13769,2364,3369,15867,-282,-1529,12216,8886,14275,-13176,-13522,4027,4157,3377,-2460,-2392,-10487,-5453,0,-15242,-4775,15214,-1919,-10482,10890,10901,5153,-27,4119,15689,-9541,-5629,-11313,14010,15548,7525,14640,-12593,-12079,3110,-11157,6906,-6158,16113,2132,11379,2541,3618,13886,-7103,-16367,5091,5416,-6398,7532,1360,-16376,7311,-12967,624,-4208,8784,408,6176,-13363,-1578,4159,1321,3316,-10265,-4330,-5199,7811,10349,-12466,-2423,5063,-13504,-15710,-7971,10020,7990,-5156,9900,-13192,12650,9178,1407,8319,-15121,-2007,15909,15080,8468,1478,-4038,16048,-4510,15131,-9025,-2917,-9691
1532,-9338,9751,-3155,-11711,8644,7648,-11423,-563,5304,-874,-11229,12039,-9684,-10571,-5509,3123,-7123,9782,-249,4482,-11933,7435,10712,-5896,-4145,-15416,-11882,13860,-10087,-1563,-1448,1706,-894,1486,4049,10275,-1444,-1696,2607,-4639,11016,-10072,-12893,-1150,3343,15431,-10955,-1329,10636,2619,8767,6859,-1369,-9720,14708,13344,-4205,4218,-2040,-14635,-15295,-14168,-9737,15545,2551,9620,-10105,287,-6354,-4975,-5646,-1683,-12839,10277,-9993,12353,15467,-9901,-13931,12723,12040,12034,2835,793,11154,-9539,2496,419,15538,-15360,-12141,-13637,3767,157,9938,2930,-12663,-11505,-3903,-3486,-11344,6224,2598,6538,8473,14589,14376,7153,-11807,-11216,-9198,1193,15339,6431,1663,16258,-6451,-1496,15019,8505,9175,-10050,-1412,-10894,3259,12246,-12931,-14566,-4546,8174,-16256,2609,-10923,7981,1777,13293,-5324,564,-7588,819,-3300,1964,11124,12985,20,7212,-10275,-13507,135,-4477,15170,-8663,10812,-14705,6079,-3943,4233,417,-16127,-3183,8596,-7904,-10475,631,15378,8798,16051,14535,-1249,-1407,6806,13061,-3149,15341,2896,-2894,6266,-4161,-14452,13010,-5625,12786,370,-10963,-10294,-4840,9258,14605,-13310,-4698,-3388,408,8068,-1754,1713,-13469,8658,11899,-8687
-4821,358,15332,13456,11605,-1395,6323,-840,3896,-5710,3123,-9795,-2037,3151,-2631,8741,3608,7081,13352,-1195,-3311,10248,4693,-9988,-7207,-246,-11945,-2018,-5057,-9007,-4191,9432,11149,-386,-344,6601,9987,8350,-16239,-12943,13436,7639,-6031,13524,15020,-11189,-10426,6088,-14264,-14975,-593,-14185,3017,1585,-9796,1143,-6805,6555,1610,-14506,-13730,-13506,8781,13003,6068,6800,-15996,10560,6576,14610,8157,10300,-15946,-425,-13204,9449,1063,-6492,-2343,-6637,-13708,-3410,-10927,4113,12362,6689,-8904,-5963,-16360,15783,-7289,3655,6722,12437,-3077,-14373,-15077,13956,-5574,-9208,4126,3549,516,-13946,-1747,-3351,-3541,13292,11585,-9163,4434,3304,-13981,-12325,3290,13179,10187,-6180,-2688,-3953,3510,-2488,12958,2479,14813,16233,-7809,11655,-6667,-387,6299,-9502,9890,15833,-14042,-10793,2263,-11726,8182,3827,-4301,-8141,-3147,12912,-15242,1432,11025,12068,10045,-1202,7857,-4188,-2633,16227,-9164,12341,9880,5602,8044,-15947,-12359,-12530,-1629,6789,369,-3876,-12344,9533,-15827,-10056,5270,-14530,8284,-5996,14837,-11014,12202,9459,10318,5005,981,-2800,-14486,-2246,-7879,-12510,7912,-9270,4587,-15261,12381,5559,2699,-1149,5897,10624,-541,6471,-12428,15582
-8591,11278,12840,12296,11879,-8013,-12301,13035,10116,10090,-5283,7411,-7999,2930,13212,5775,-9141,9679,-2097,162,-12646,-10693,4252,-7551,-10818,11307,-1537,14042,-7292,-8041,10321,9319,-12947,-2933,-12612,-4018,-1830,-411,207,-3224,4082,-12004,-4301,-7441,69,6442,-11478,16327,3114,-6551,-12870,14500,-1593,-5476,-2413,1003,3349,10711,12551,13395,8570,7801,3347,11610,-5250,3717,3371,-2709,4550,11636,-9314,11323,16062,1037,-4477,14626,-12700,-2114,9688,-11356,8135,9847,15132,1339,15878,15431,-14508,12185,-11231,777,8018,10186,3540,11595,3861,9911,2192,3128,2684,-15656,-7576,1368,8421,-6280,15421,4179,196,2820,-1778,-9172,11117,-5783,11228,-12698,-12846,-10483,1336,-7837,10662,-15405,11453,-2119,478,1453,-6951,-16089,-9140,-4807,60,-13201,-4434,-13615,9576,15930,-13834,892,11150,-15577,-2235,-12708,-3553,14989,-4186,-6298,13219,-6151,-211,-8926,-11160,-4308,2668,5864,-14174,-7666,-13858,-1352,4090,14733,-10850,-14775,9283,5533,-6105,-14379,-7064,-15656,-13196,12816,5451,16079,-4044,-11896,760,-7675,5407,-2448,-3564,-6104,-8615,-1158,-124,9842,-6488,1805,-7491,-10412,4731,10202,-13387,-15449,1326,-4429,10174,7184,12318,172,6019,474,-11964,9874
11250,-7400,2164,-6920,11387,7053,1127,-4328,-7551,481,12250,-3238,-9217,12153,7226,-2865,11415,-10245,-8496,5985,9341,-1526,3158,10227,12233,9236,-7046,-12168,-13942,-7727,-11299,-12953,-6276,-5782,5711,6962,16263,7178,15916,684,14006,-8805,13877,6768,3141,-7003,-11192,8035,-9345,12614,11431,-12141,-7799,14456,-12965,488,92,15,-14007,-14506,13009,95,7577,2411,9656,8457,14610,-15273,8614,-3893,-7950,7765,12711,11542,-15470,-2439,-4221,-1114,5952,11038,14851,4109,-15515,2253,15431,14595,14215,-14877,-130,-2119,-1764,-8311,633,-12661,-10762,1809,-13216,-2451,13685,-9990,-14202,6225,-7017,-10023,-5955,9713,-8833,9554,-2565,-2554,-1395,-641,-6466,4756,8655,-8669,13974,11377,5474,8756,-6168,11278,13948,-3881,2908,1354,8015,-8540,-11942,11836,-7935,-1021,8253,228,-5393,-13209,-7136,-11154,-11677,9060,-8633,-14227,-16248,40,7436,-10106,2831,-6072,8183,-250,8657,-5566,377,4274,-2066,623,9504,-12590,8854,3530,12719,-12209,-14064,11641,11153,6570,-15958,-11579,664,-16244,8510,-12694,-8460,-13449,-13518,5832,-5065,-951,3643,2597,-4622,-95,419,-3202,8312,-859,12127,-3783,13612,-16297,-1545,2918,-14869,9635,13465,-1136,5920,8858,6914,3815
-15961,4082,9442,-4259,2122,-828,3976,8471,-12465,8335,-3223,-9177,-777,9071,6742,-10768,-4594,14017,3113,-15361,-7928,12362,15885,4824,-6473,-4592,12573,-7270,-1858,-13814,7585,8342,13496,-8739,-15750,14663,-11816,1837,-5223,1374,10682,-11732,9006,-6085,-8122,2769,-3919,-10041,-13305,16110,-9935,-316,-4395,-10361,10680,-6371,-5524,8963,-6142,8187,-9432,1161,10541,2777,2196,4042,-5302,13673,-12960,11817,-7479,-15111,3519,-12477,9248,10137,-2559,4945,10447,8774,-1319,4240,9338,-16077,-15305,-14690,95,8775,-8203,7810,-15396,2201,-8841,3354,7078,2742,4453,-6805,12938,-7812,2051,15253,3238,-9038,7970,-7528,-15189,4871,-2557,14265,-16011,-10499,-4342,-10100,-14651,6210,-8616,-13040,6318,10740,8131,9344,9749,-4262,-1713,3683,-13234,-1318,-3838,2803,13492,2437,-9258,9783,15998,14755,16378,2907,-8858,-15027,9538,-11602,3362,721,-9854,-15148,3388,9797,-2370,4644,14761,549,15979,-12959,2245,-981,-7425,-11932,-5978,15852,11592,6519,15497,15964,-3927,-12703,14813,7493,-1512,10692,1,9199,2070,14074,-13360,2021,7785,-2627,11767,11244,1054,4728,-10284,-638,-14753,-13478,-14700,3988,4011,1451,1010,-13248,-16153,-9544,11843,7770,4747,-11708,-13359,-7440
